id_record,id_study,id_control,id_effect,authors,title,publication_year,container,record_type,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,notes_general,,total_accuracy_control_mean,total_accuracy_mi_mean,total_accuracy_control_sd,total_accuracy_mi_sd,total_accuracy_control_prop,total_accuracy_mi_prop,id,,,,,,,
506,506_01,506_01_03,5024,lakshmanan krishnan,,2009,journal,article,10.101 6/j.jcps.2009.04.005,en,en,us,students,lab,course_credit,NA,0,0,0,0,191,31.83,31.83,between,0.67,0.15,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"Group sizes estimated by dividing total N = 191 by 6. No misinfinformation vs misininformation correct recognition rate, cognitive elaboration condition. Consistent control.","table 1, p.455",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,jewelquest_game,no_manipulation,0,0,0,text,questionnaire,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,1,1,1,No demographic information available.,"A free recall test was administered first, but fine grained descriptives for correct responses were not reported, so the subsequent recognition test was prioritized.",,NA,NA,NA,NA,0.67,0.15,1349,,,,,,,
506,506_02,506_02_01,5025,lakshmanan krishnan,,2009,journal,article,10.101 6/j.jcps.2009.04.005,en,en,us,students,lab,course_credit,NA,0,0,0,0,158,39.5,39.5,between,0.4,0.2,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"Group sizes estimated by dividing total sample size N = 158 by 4. No misinformation vs misinformation rate of correctly identifying the theme in free recall, theme unrelated condition.  Consistent control.",p.457,NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,jewelquest_game,no_manipulation,0,0,0,text,questionnaire,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,NA,1,1,1,No demographic information available.,,,NA,NA,NA,NA,0.4,0.2,1350,,,,,,,
506,506_02,506_02_02,5026,lakshmanan krishnan,,2009,journal,article,10.101 6/j.jcps.2009.04.005,en,en,us,students,lab,course_credit,NA,0,0,0,0,158,39.5,39.5,between,0.47,0.28,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"Group sizes estimated by dividing total sample size N = 158 by 4. No misinformation vs misinformation rate of correctly identifying the theme in free recall, theme related condition. Consistent control.",p.457,NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,jewelquest_game,no_manipulation,0,0,0,text,questionnaire,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,NA,1,1,1,No demographic information available.,,,NA,NA,NA,NA,0.47,0.28,1351,,,,,,,
507,507_01,507_01_01,5027,quas et al,,2007,journal,article,10.1037/0012-1649.43.4.823,en,en,us,children,lab,NA,NA,0,0,0,0,75,8.5,9.0,between,NA,NA,6.750,2.600,3.880,5.060,count,0,omit,omit,no_misinformation,"3 year olds, single interview, control vs biased interview direct question resistance. No misinformation control.","table 2, p.832",3,3,NA,3,3.00,0.5,NA,no_manipulation,0,0,live,live_play_event_quas_et_al_2007,no_manipulation,0,0,522.24,live,interview,no_manipulation,no_manipulation,0,0,0,0,cued_recall,live,NA,10,10,35,"Retention interval from event determined by multiplying reported mean interval of 21.76 days by 24. Gender distribution imputed based on the statement that ""boys and girls were equally represented"" (p.826).",,,0.675,0.26,0.388,0.506,NA,NA,1352,,,,,,,
507,507_01,507_01_02,5028,quas et al,,2007,journal,article,10.1037/0012-1649.43.4.823,en,en,us,children,lab,NA,NA,0,0,0,0,75,9.0,10.0,between,NA,NA,9.800,6.600,6.970,6.620,count,0,omit,omit,no_misinformation,"3 year olds, repeated interview, control vs biased interview direct question resistance. No misinformation control.","table 2, p.832",3,3,NA,3,3.00,0.5,NA,no_manipulation,0,0,live,live_play_event_quas_et_al_2007,no_manipulation,0,0,168,live,interview,no_manipulation,no_manipulation,2,384,0,0,cued_recall,live,NA,10,10,35,"Retention interval from event determined by multiplying reported mean interval of 23 days by 24. Interval from exposure is calculated assuming that the first interview occurred one week after the event. Gender distribution imputed based on the statement that ""boys and girls were equally represented"" (p.826).",,,0.98,0.66,0.697,0.662,NA,NA,1353,,,,,,,
507,507_01,507_01_03,5029,quas et al,,2007,journal,article,10.1037/0012-1649.43.4.823,en,en,us,children,lab,NA,NA,0,0,0,0,75,8.5,9.0,between,NA,NA,12.300,6.220,4.850,5.590,count,0,omit,omit,no_misinformation,"5 year olds, single interview, control vs biased interview direct question resistance. No misinformation control.","table 2, p.832",5,5,NA,5,5.00,0.5,NA,no_manipulation,0,0,live,live_play_event_quas_et_al_2007,no_manipulation,0,0,522.24,live,interview,no_manipulation,no_manipulation,0,0,0,0,cued_recall,live,NA,10,10,35,"Retention interval from event determined by multiplying reported mean interval of 21.76 days by 24. Gender distribution imputed based on the statement that ""boys and girls were equally represented"" (p.826).",,,1.23,0.622,0.485,0.559,NA,NA,1354,,,,,,,
507,507_01,507_01_04,5030,quas et al,,2007,journal,article,10.1037/0012-1649.43.4.823,en,en,us,children,lab,NA,NA,0,0,0,0,75,9.0,10.0,between,NA,NA,16.300,13.130,2.210,7.180,count,0,omit,omit,no_misinformation,"5 year olds, repeated interview, control vs biased interview direct question resistance. No misinformation control.","table 2, p.832",5,5,NA,5,5.00,0.5,NA,no_manipulation,0,0,live,live_play_event_quas_et_al_2007,no_manipulation,0,0,168,live,interview,no_manipulation,no_manipulation,2,384,0,0,cued_recall,live,NA,10,10,35,"Retention interval from event determined by multiplying reported mean interval of 23 days by 24. Interval from exposure is calculated assuming that the first interview occurred one week after the event. Gender distribution imputed based on the statement that ""boys and girls were equally represented"" (p.826).",,,1.63,1.313,0.221,0.718,NA,NA,1355,,,,,,,
508,508_01,508_01_01,5031,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,33,33,within,0.87,0.77,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"immed, details inconsistent, misinformed vs informed, item 1. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,0,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.87,0.77,1356,,,,,,,
508,508_01,508_01_01,5032,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,33,33,within,0.84,0.77,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"immed, details inconsistent, misinformed vs informed, item 2. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,0,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.84,0.77,1357,,,,,,,
508,508_01,508_01_02,5033,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,34,34,within,0.74,0.79,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"immed delay, details inconsistent, misinformed vs informed, item 1. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,168,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.74,0.79,1358,,,,,,,
508,508_01,508_01_02,5034,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,35,34,within,0.62,0.43,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"immed delay, details inconsistent, misinformed vs informed, item 2. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,168,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.62,0.43,1359,,,,,,,
508,508_01,508_01_03,5035,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,33,33,within,0.77,0.35,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"delay, details inconsistent, misinformed vs informed, item 1. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,168,text,initial_test,no_manipulation,no_manipulation,0,0,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.77,0.35,1360,,,,,,,
508,508_01,508_01_03,5036,titcomb,,1996,,dissertation,,en,en,us,students,lab,course_credit,NA,0,0,0,0,99,33,33,within,0.53,0.44,NA,NA,NA,NA,proportion,0,omit,omit,consistent,"delay, details inconsistent, misinformed vs informed, item 2. consistent control.","appendix g, p. 62",26,NA,NA,18,66.00,0.86,NA,no_manipulation,0,0,visual,mother_child_slides_belli_et_al_1992,no_manipulation,1,0,168,text,initial_test,no_manipulation,no_manipulation,0,0,0,0,recognition,text,NA,2,2,40,Age and gender descriptives across conditions taken from overall descriptives. Used event materials from Belli 1992.,There were numerous item types in this study. We took the item type most closely matched to traditional misinformation.,,NA,NA,NA,NA,0.53,0.44,1361,,,,,,,
509,509_01,509_01_01,5037,schmidt,,2013,journal,article,10.1101/lm.033043.113,en,de,de,students,lab,NA,NA,0,0,0,0,64,16,16,within,NA,NA,0.800,0.490,0.120,0.120,proportion,0,omit,omit,consistent,"no stress, neutral, misinformation vs control items.  consistent control.","figure 2, p.7, extracted with ruler",24.3,NA,3.2,NA,NA,0.5,NA,no_manipulation,0,0,audiovisual,four_neutral_clips_schmidt_et_al_2013,neutral,1,0,24,text,initial_test,no_manipulation,no_manipulation,0,24,0,0,recognition,text,NA,12,12,48,Age and gender descriptives across conditions taken from overall descriptives.,,,0.800,0.490,0.120,0.120,NA,NA,1362,,,,,,,
509,509_01,509_01_02,5038,schmidt,,2013,journal,article,10.1101/lm.033043.113,en,de,de,students,lab,NA,NA,0,0,0,0,64,16,16,within,NA,NA,0.730,0.600,0.120,0.080,proportion,0,omit,omit,consistent,"no stress, negative, misinformation vs control items. consistent control.","figure 2, p.7, extracted with ruler",24.3,NA,3.2,NA,NA,0.5,NA,no_manipulation,0,0,audiovisual,four_negative_clips_schmidt_et_al_2013,negative,1,0,24,text,initial_test,no_manipulation,no_manipulation,0,24,0,0,recognition,text,NA,12,12,48,Age and gender descriptives across conditions taken from overall descriptives.,,,0.730,0.600,0.120,0.080,NA,NA,1363,,,,,,,
509,509_01,509_01_03,5039,schmidt,,2013,journal,article,10.1101/lm.033043.113,en,de,de,students,lab,NA,NA,0,0,0,0,64,16,16,within,NA,NA,0.740,0.540,0.120,0.120,proportion,0,omit,omit,consistent,"stress, neutral, misinformation vs control items. consistent control.","figure 2, p.7, extracted with ruler",24.3,NA,3.2,NA,NA,0.5,NA,no_manipulation,0,0,audiovisual,four_neutral_clips_schmidt_et_al_2013,neutral,1,0,24,text,initial_test,no_manipulation,no_manipulation,0,24,0,0,recognition,text,NA,12,12,48,Age and gender descriptives across conditions taken from overall descriptives.,,,0.740,0.540,0.120,0.120,NA,NA,1364,,,,,,,
509,509_01,509_01_04,5040,schmidt,,2013,journal,article,10.1101/lm.033043.113,en,de,de,students,lab,NA,NA,0,0,0,0,64,16,16,within,NA,NA,0.770,0.640,0.080,0.100,proportion,0,omit,omit,consistent,"stress, negative, misinformation vs control items. consistent control.","figure 2, p.7, extracted with ruler",24.3,NA,3.2,NA,NA,0.5,NA,no_manipulation,0,0,audiovisual,four_negative_clips_schmidt_et_al_2013,negative,1,0,24,text,initial_test,no_manipulation,no_manipulation,0,24,0,0,recognition,text,NA,12,12,48,Age and gender descriptives across conditions taken from overall descriptives.,,,0.770,0.640,0.080,0.100,NA,NA,1365,,,,,,,
510,510_01,510_01_01,5041,rossi-araud,,2019,journal,article,10.1016/j.actpsy.2019.102986,en,it,it,students,lab,NA,NA,0,1,1,0,30,15,15,within,NA,NA,0.620,0.340,0.200,0.200,proportion,0,omit,omit,consistent,"nominal, control vs misleading.  consistent control.","table 1, p.6",24.3,NA,NA,22,31.00,0.88,NA,no_manipulation,0,0,audiovisual,dog_day_afternoon_movie,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,1,0,0,recognition,text,NA,4,4,17,Age and gender descriptives across conditions taken from overall descriptives.,,,0.620,0.340,0.200,0.200,NA,NA,1366,,,,,,,
510,510_01,510_01_02,5042,rossi-araud,,2019,journal,article,10.1016/j.actpsy.2019.102986,en,it,it,students,lab,NA,NA,0,1,1,0,30,15,15,within,NA,NA,0.890,0.620,0.150,0.220,proportion,0,omit,omit,consistent,"collaborative, control vs misleading. consistent control.","table 1, p.6",24.3,NA,NA,22,31.00,0.88,NA,no_manipulation,0,0,audiovisual,dog_day_afternoon_movie,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,1,0,0,recognition,text,NA,4,4,17,Age and gender descriptives across conditions taken from overall descriptives.,,,0.890,0.620,0.150,0.220,NA,NA,1367,,,,,,,
510,510_02,510_02_01,5043,rossi-araud,,2019,journal,article,10.1016/j.actpsy.2019.102986,en,it,it,students,lab,NA,NA,0,1,1,0,52,11,11,within,NA,NA,0.550,0.210,0.210,0.260,proportion,0,omit,omit,consistent,"nominal, control vs misleading. consistent control.","table 1, p.6",23.7,NA,NA,18,33.00,0.808,NA,no_manipulation,0,0,audiovisual,dog_day_afternoon_movie,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,168,0,0,recognition,text,NA,4,4,17,Age and gender descriptives across conditions taken from overall descriptives.,,,0.550,0.210,0.210,0.260,NA,NA,1368,,,,,,,
510,510_02,510_02_02,5044,rossi-araud,,2019,journal,article,10.1016/j.actpsy.2019.102986,en,it,it,students,lab,NA,NA,0,1,1,0,52,15,15,within,NA,NA,0.700,0.390,0.230,0.240,proportion,0,omit,omit,consistent,"collaborative, control vs misleading. consistent control.","table 1, p.6",23.7,NA,NA,18,33.00,0.808,NA,no_manipulation,0,0,audiovisual,dog_day_afternoon_movie,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,0,168,0,0,recognition,text,NA,4,4,17,Age and gender descriptives across conditions taken from overall descriptives.,,,0.700,0.390,0.230,0.240,NA,NA,1369,,,,,,,
511,511_01,511_01_01,5045,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,students,lab,course_credit,NA,0,0,0,0,61,32,32,within,NA,NA,0.430,0.260,0.290,0.250,proportion,0,omit,omit,neutral,"younger adults, neutral vs additive. neutral control.","table 2, p.184",19.63,NA,NA,18,22.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,,,,0.430,0.260,0.290,0.250,NA,NA,1370,,,,,,,
511,511_01,511_01_01,5046,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,students,lab,course_credit,NA,0,0,0,0,61,32,32,within,NA,NA,0.430,0.440,0.290,0.250,proportion,0,omit,omit,neutral,"younger adults, neutral vs contradictory. neutral control.","table 2, p.184",19.63,NA,NA,18,22.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,,,,0.430,0.440,0.290,0.250,NA,NA,1371,,,,,,,
511,511_01,511_01_02,5047,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,older_adults,lab,money,15 dollars,0,0,0,0,61,29,29,within,NA,NA,0.420,0.210,0.350,0.250,proportion,0,omit,omit,neutral,"older  adults, neutral vs additive. neutral control.","table 2, p.184",71.73,NA,NA,65,87.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,,,,0.420,0.210,0.350,0.250,NA,NA,1372,,,,,,,
511,511_01,511_01_02,5048,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,older_adults,lab,money,15 dollars,0,0,0,0,61,29,29,within,NA,NA,0.420,0.590,0.350,0.150,proportion,0,omit,omit,neutral,"older  adults, neutral vs contradictory. neutral control.","table 2, p.184",71.73,NA,NA,65,87.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,0,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,,,,0.420,0.590,0.350,0.150,NA,NA,1373,,,,,,,
511,511_02,511_02_01,5049,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,students,lab,course_credit,NA,0,0,0,0,179,31,31,within,NA,NA,0.470,0.230,0.270,0.200,proportion,0,omit,omit,neutral,"younger adults, warn, neutral vs additive. neutral control.","table 4, p.187",19.28,NA,NA,18,22.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,1,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,Age descriptives across conditions taken from overall descriptives.,,,0.470,0.230,0.270,0.200,NA,NA,1374,,,,,,,
511,511_02,511_02_01,5050,huff,,2018,journal,article,10.1037/xap0000138,en,en,us,students,lab,course_credit,NA,0,0,0,0,179,31,31,within,NA,NA,0.470,0.470,0.270,0.260,proportion,0,omit,omit,neutral,"younger adults, warn, neutral vs contradictory. neutral control.","table 4, p.187",19.28,NA,NA,18,22.00,NA,NA,no_manipulation,0,0,text,the_art_thief_story_modified_marsh_2004,no_manipulation,1,1,0,text,initial_test,no_manipulation,no_manipulation,1,0,0,0,recognition,text,NA,12,12,48,Age descriptives across conditions taken from overall descriptives.,,,0.470,0.470,0.270,0.260,NA,NA,1375,,,,,,,
