...1,id_record,id_study,id_control,id_misled,id_effect,authors,publication_year,bibtexkey,category,author,title,year,journal,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,misinformation_type,misinformation_type_notes,sd_imputed,yi,vi,year_raw,control_acc,precision,leverage,resid,se,z,pred,se_pred,ci.lb,ci.ub,pi.lb,pi.ub
1734,312,312_01,312_01_01,400_01_01,1896,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,22,22,within,NA,NA,0.14,0.55,0.35,0.51,proportion,1,omit,omit,no_misinformation,"imidiate testing major detail, neutral","table 2, page 9",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,neutral,0,0,0,text,questionnaire,NA,no_manipulation,0,0,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.920546603935367,0.100538705113829,2023,-0.5080167926932342,9.946418136853953,0.0034083844929320923,1.0710122009597254,0.9055685030522922,1.182695949947234,-0.15046559702435836,0.24190476185487103,-0.6245902179486442,0.3236590238999275,-1.94311109841103,1.642179904362313
1735,312,312_01,312_01_02,400_01_02,1897,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.41,0.46,0.5,0.5,proportion,1,omit,omit,no_misinformation,"delayed testing central detail, negative/high","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.0983591557504295,0.0834341096199993,2023,-0.23801679269323422,11.985505742849066,1.8357105343891775e-4,-0.1527134559228678,0.8962371167667135,-0.17039403196533584,0.2510726116732973,0.24130201525119438,-0.22187064761597847,0.724015870962573,-1.5412608015013936,2.043406024847988
1736,312,312_01,312_01_02,400_01_02,1898,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.39,0.35,0.49,0.48,proportion,1,omit,omit,no_misinformation,"delayed testing central detail, negative/low","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,-0.0811166427228782,0.0834018740596524,2023,-0.2580167926932342,11.990138246590952,3.3875216909834015e-4,-0.30133334443516935,0.8961938540352989,-0.33623678970610366,0.22021670171229113,0.2413958832780919,-0.2529105355290036,0.6933439389535858,-1.5721652665341133,2.0125986699586953
1737,312,312_01,312_01_02,400_01_02,1899,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.39,0.43,0.49,0.5,proportion,1,omit,omit,no_misinformation,"delayed testing central detail, neutral","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,neutral,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.0794780915734323,0.0833991329900016,2023,-0.2580167926932342,11.990532325076883,3.3876330282813253e-4,-0.14073861013885883,0.8961923247501017,-0.15704063319009456,0.22021670171229113,0.2413958832780919,-0.2529105355290036,0.6933439389535858,-1.5721652665341133,2.0125986699586953
1738,312,312_01,312_01_02,400_01_02,1900,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.26,0.5,0.44,0.51,proportion,1,omit,omit,no_misinformation,"delayed testing peripheral detail, negative/high","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,peripheral,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.495628923110847,0.0858921669731668,2023,-0.3880167926932342,11.642505192730853,0.002672045181862781,0.4759756361450964,0.897352792664431,0.5304219700836097,0.01965328696575056,0.2422470946886968,-0.45514229398355927,0.49444886791506043,-1.7731697888463236,1.8124763627778249
1739,312,312_01,312_01_02,400_01_02,1901,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.17,0.28,0.38,0.46,proportion,1,omit,omit,no_misinformation,"delayed testing peripheral detail, negative/low","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,peripheral,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.256446913479732,0.0840183856190967,2023,-0.47801679269323416,11.902156803316487,0.005805978320471266,0.3756452213385095,0.8960827370168984,0.41920818895479467,-0.11919830785877757,0.24307948587653538,-0.5956253455572996,0.35722872983974446,-1.9124541344840424,1.6740575187664875
1740,312,312_01,312_01_02,400_01_02,1902,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.41,0.28,0.5,0.46,proportion,1,omit,omit,no_misinformation,"delayed testing peripheral detail, neutral","table 1, page 8",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,neutral,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,peripheral,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,-0.266158440035843,0.0840712532833574,2023,-0.23801679269323422,11.894672208936347,1.8217983909483404e-4,-0.5172310517091403,0.8965925011585082,-0.5768853197420388,0.2510726116732973,0.24130201525119438,-0.22187064761597847,0.724015870962573,-1.5412608015013936,2.043406024847988
1741,312,312_01,312_01_02,400_01_02,1903,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.25,0.33,0.44,0.48,proportion,1,omit,omit,no_misinformation,"delayes testing major detail, negative/high","table 2, page 9",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.170897948318384,0.0836375636327024,2023,-0.3980167926932342,11.956350192020642,0.0030297509276078285,0.16667261633313665,0.8960732956720806,0.1860033293460971,0.004225331985247358,0.24232980590649583,-0.4707323599720661,0.47918302394256085,-1.7886406827031598,1.7970913466736547
1742,312,312_01,312_01_02,400_01_02,1904,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.29,0.25,0.46,0.44,proportion,1,omit,omit,no_misinformation,"delayes testing major detail, negative/low","table 2, page 9",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,negative,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,-0.0874087809158454,0.0834129197393874,2023,-0.3580167926932342,11.988550492230308,0.0019785710574902133,-0.1533459328231052,0.8960333792680032,-0.17113863877300883,0.06593715190725982,0.24201368843838295,-0.40840096119766833,0.540275265012188,-1.7267648263978956,1.8586391302124152
1743,312,312_01,312_01_02,400_01_02,1905,"Shah, D., Knott, L.",15.335480673934626,NA,article,Shah,The detrimental effects of delay on the endorsement of misleading details for emotionally salient events,NA,NA,10.3389/fpsyg.2023.1212709,en,en,gb,prolific,online,course credit or money,it is not clear what the student/population break down in. They indicate that participation was rewarded in return for course credit or a small fee,0,0,0,0,46,24,24,within,NA,NA,0.29,0.42,0.46,0.5,proportion,1,omit,omit,no_misinformation,"delayes testing major detail, neutral","table 2, page 9",35.48,NA,14.63,18,60,0.15000000000000002,NA,NA,0,0,visual,IAPS,neutral,1,0,0,text,questionnaire,NA,no_manipulation,0,168,0,0,recognition,text,central,2,2,14,"the idea was to manipulate the valence of the event pictures, to be negative or neutral and either high or low in arousal. demographics are calculated across both conditions.",mixed,NA,0,0.266158440035843,0.0840712532833574,2023,-0.3580167926932342,11.894672208936347,0.001963077536869728,0.20022128812858317,0.8964006639368398,0.22336137865990102,0.06593715190725982,0.24201368843838295,-0.40840096119766833,0.540275265012188,-1.7267648263978956,1.8586391302124152
1744,313,313_01,313_01_01,400_01_01,1906,"Ratzan, A., Siegel, M., Karanian, J.M., Thomas, A.K., Race, E",16.335480673934626,NA,article,Ratzan,Intrinsic functional connectivity in medial temporal lobe networks is associated with susceptibility to misinformation,NA,NA,10.1080/09658211.2023.2298921,en,en,us,prolific,online,NA,"it is unclear who the participants are, and whether they recieved any compensation",0,0,0,0,73,73,73,within,NA,NA,0.79,0.5,0.17,0.21,proportion,0,omit,omit,consistent,comparing consistent items to misleading items,"figure 2 A, estimates were extracted with ruler.",NA,NA,NA,18,35,NA,NA,NA,0,0,audiovisual,rififi,no_manipulation,1,0,0,audio,narrative,NA,no_manipulation,0,0,0,0,cued_recall,text,NA,8,8,24,There was an initial memory test,contradictory,NA,0,1.51000744463565,0.0352058989138873,2024,0.14198320730676584,28.40433083234073,0.003468728536480431,0.6376686997052144,0.8686101543504134,0.7341253110057093,0.8723387449304355,0.24239600056072008,0.39725131383487344,1.3474261760259976,-0.9205616440093,2.665239133870171
1745,313,313_01,313_01_01,400_01_01,1907,"Ratzan, A., Siegel, M., Karanian, J.M., Thomas, A.K., Race, E",16.335480673934626,NA,article,Ratzan,Intrinsic functional connectivity in medial temporal lobe networks is associated with susceptibility to misinformation,NA,NA,10.1080/09658211.2023.2298921,en,en,us,prolific,online,NA,"it is unclear who the participants are, and whether they recieved any compensation",0,0,0,0,73,73,73,within,NA,NA,0.64,0.5,0.19,0.21,proportion,0,omit,omit,neutral,comparing neutral items to mislead items,"figure 2 A, estimates were extracted with ruler.",NA,NA,NA,18,35,NA,NA,NA,0,0,audiovisual,rififi,no_manipulation,1,0,0,audio,narrative,NA,no_manipulation,0,0,0,0,cued_recall,text,NA,8,8,24,There was an initial memory test,contradictory,NA,0,0.69547796094343906,0.0290537314868426,2024,-0.008016792693234187,34.41898678153835,0.004654475653416609,0.05455854072055044,0.8651900288055185,0.06305960413791865,0.6409194202228886,0.24193690904230172,0.16673179196903437,1.115107048476743,-1.151742746573825,2.4335815870196025
1746,313,313_01,313_01_02,400_02_01,1908,"Ratzan, A., Siegel, M., Karanian, J.M., Thomas, A.K., Race, E",16.335480673934626,NA,article,Ratzan,Intrinsic functional connectivity in medial temporal lobe networks is associated with susceptibility to misinformation,NA,NA,10.1080/09658211.2023.2298921,en,en,us,prolific,online,NA,"it is unclear who the participants are, and whether they recieved any compensation",0,0,0,0,47,47,47,within,NA,NA,0.79,0.515,0.2,0.22,proportion,0,omit,omit,consistent,comparing consistent items to misleading items,"figure 5 A, estimates were extracted with ruler.",NA,NA,NA,NA,NA,NA,NA,NA,0,0,audiovisual,rififi,no_manipulation,1,0,0,audio,narrative,NA,no_manipulation,0,0,0,0,cued_recall,text,NA,8,8,24,"There was an initial memory test, and an unknown subset of the participants recieved a warning",contradictory,NA,0,1.29734430265603,0.0515058629767769,2024,0.14198320730676584,19.41526541261686,0.002808366729208383,0.42500555772559456,0.8779428024100077,0.4840925360501024,0.8723387449304355,0.24239600056072008,0.39725131383487344,1.3474261760259976,-0.9205616440093,2.665239133870171
1747,313,313_01,313_01_02,400_02_01,1909,"Ratzan, A., Siegel, M., Karanian, J.M., Thomas, A.K., Race, E",16.335480673934626,NA,article,Ratzan,Intrinsic functional connectivity in medial temporal lobe networks is associated with susceptibility to misinformation,NA,NA,10.1080/09658211.2023.2298921,en,en,us,prolific,online,NA,"it is unclear who the participants are, and whether they recieved any compensation",0,0,0,0,47,47,47,within,NA,NA,0.71,0.515,0.22,0.22,proportion,0,omit,omit,neutral,comparing neutral items to mislead items,"figure 5 A, estimates were extracted with ruler.",NA,NA,NA,NA,NA,NA,NA,NA,0,0,audiovisual,rififi,no_manipulation,1,0,0,audio,narrative,NA,no_manipulation,0,0,0,0,cued_recall,text,NA,8,8,24,"There was an initial memory test, and an unknown subset of the participants recieved a warning",contradictory,NA,0,0.879114858328562,0.0466640581602875,2024,0.061983207306765764,21.429769279068612,0.0047798694697233565,0.1301997532421515,0.8752679567375212,0.14875416407046227,0.7489151050864105,0.24208177230722083,0.27444355005063187,1.223386660122189,-1.0438221857661405,2.5416523959389616
1748,314,314_01,314_01_01,402_01_01,1910,"Torrance, M.G., Karanian, J., Race, E., Thomas, A.K.",17.335480673934626,NA,article,torrence,Examining the impact of warnings on eyewitness memory,NA,NA,10.1038/s41598-025-17377-4,en,en,us,mturk,online,NA,8 usd per hour,0,0,0,0,135,45,45,within,NA,NA,0.86,0.37,0.34,0.48,proportion,0,omit,omit,consistent,comparing consistent items to misleading items  in the no warning condition,table 2,43,NA,10.75,NA,NA,0.040000000000000036,NA,NA,0,0,audiovisual,rififi,no_manipulation,0,0,0,audio,narrative,NA,no_manipulation,0,0,0,0,cued_recall,text,NA,8,8,24,classic warnings,contradictory,NA,0,1.16800142740584,0.0520234851912338,2025,0.2119832073067658,19.222087799848225,0.0021814664955894483,0.2053339924536174,0.8781623567706868,0.23382235741543628,0.9626674349522225,0.2426682565907275,0.4870463918432721,1.4382884780611729,-0.8303744257201154,2.7557092956245604
