...1,id_record,id_study,id_control,id_misled,id_effect,authors,publication_year,bibtexkey,category,author,title,year,journal,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,notes_general,sd_imputed,yi,vi,year_raw,control_acc,leverage,resid,se,z,pred,se_pred,ci.lb,ci.ub,pi.lb,pi.ub,p,p2,p_log
1345,225,225_03,225_03_03,NA,1458,schreiber & sergent,-7.573991031390051,NA,NA,NA,NA,NA,NA,10.3758/BF03208819,en,en,us,students,lab,course_credit,NA,0,0,0,0,216,18,18,between,NA,NA,0.79,0.49,0.1582425,0.2133905,proportion,0,omit,omit,neutral,compared control & misled-only on 2 slide & standard test,"Table 1, p.446",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,0,0,recognition,text,NA,2,2,NA,"misled-only, 2 slide & standard test",They did the interpolated test (repeated recall) after expose and before recall,1,1.56147501390605,0.144975058597957,1998,0.13822771375437548,0.0016347273689129266,-0.6719114060108471,0.9304422714371273,-0.7221419604819084,1.329236872972366,0.25671533038383615,0.8260840711407462,1.8323896748039858,-0.4944536823117496,3.152927428256482,0.9999794304164329,0.4999794304164329,4.68677450054335
1346,225,225_03,225_03_02,NA,1459,schreiber & sergent,-7.573991031390051,NA,NA,NA,NA,NA,NA,10.3758/BF03208819,en,en,us,students,lab,course_credit,NA,0,0,0,0,216,18,18,between,NA,NA,0.72,0.44,0.180023333333333,0.202305738095238,proportion,0,omit,omit,neutral,compared control & misled-plus-commit on 2 slide & standard test,"Table 1, p.446",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,0,0,recognition,text,NA,2,2,NA,"misled-plus-commit, 2 slide & standard test",They did the interpolated test (a questionnaire where they could only choose the misled item or a novel item as a response) after expose and before recall,1,1.42969134653164,0.139500240921493,1998,0.06822771375437542,-0.0010575379730912201,-0.4176010202001573,0.9277720871572137,-0.4501116448542104,1.1867213083155543,0.25585073981518863,0.6852630728598567,1.688179543771252,-0.6365024468356939,3.0099450634668026,0.9999353660197006,0.49993536601970057,4.18953909846611
1347,225,225_03,225_03_01,NA,1460,schreiber & sergent,-7.573991031390051,NA,NA,NA,NA,NA,NA,10.3758/BF03208819,en,en,us,students,lab,course_credit,NA,0,0,0,0,216,18,18,between,NA,NA,0.71,0.28,0.186538333333333,0.196501404761905,proportion,0,omit,omit,neutral,compared control & misled-only on 1 slide & standard test,"Table 1, p.446",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,0,0,recognition,text,NA,2,2,NA,"misled-only, 1 slide, standard test",They did the interpolated test (repeated recall) after expose and before recall,1,2.19450039437634,0.177997666401638,1998,0.05822771375437541,0.0017135986449242477,-0.28049138051537115,0.930716868022818,-0.30137133015676093,1.2707689490105971,0.2563374158748402,0.7683568460058444,1.77318105201535,-0.5527173878417344,3.0942552858629284,0.9999999011561654,0.49999990115616544,7.005050414861526
1348,225,225_03,225_03_01,NA,1461,schreiber & sergent,-7.573991031390051,NA,NA,NA,NA,NA,NA,10.3758/BF03208819,en,en,us,students,lab,course_credit,NA,0,0,0,0,216,18,18,between,NA,NA,0.71,0.22,0.186918333333333,0.196398071428571,proportion,0,omit,omit,neutral,compared control & misled-plus-commit on 1 slide & standard test,"Table 1, p.446",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,1,0,0,0,recognition,text,NA,2,2,NA,"misled-plus-commit, 1 slide, standard test",They did the interpolated test (a questionnaire where they could only choose the misled item or a novel item as a response) after expose and before recall,1,2.49898589259768,0.19784625682503101,1998,0.05822771375437541,-7.462482494361856e-4,-0.44905971658135246,0.9124470707885562,-0.4921487842503187,0.8889003206352935,0.2546682398727346,0.3897597424785263,1.3880408987920605,-0.93368734974003,2.7114879910106167,0.999999990354089,0.49999999035408904,8.015656751355815
1349,226,226_01,226_01_01,NA,1462,schwarts-kenney,-13.573991031390051,NA,NA,NA,NA,NA,NA,NA,en,en,gb,community,missing,NA,NA,0,0,0,0,36,36,36,within,NA,NA,0.91,0.68,0.198768,0.282966040870894,proportion,0,51.55,"F(1,70)",consistent,comparing control and misled items,p.5,NA,NA,NA,6,9,NA,NA,no_manipulation,0,0,live,play_session_gumby_schwartz-kenney_1992,NA,0,0,336,live,pictures,no_manipulation,no_manipulation,0,0,0,0,recognition,visual,NA,2,2,4,"examine childrens recall of a play session using free recall, recognition and prop-selection. Only main effects of recognition and prop-selectoin are extracted due to missinf information in the report.",I think this is part of a dissertation,1,0.93050419698388,0.0615683198653098,1992,0.2582277137543755,-0.0012099518046850503,-0.8281101374264002,0.9114351130737255,-0.9085782690922232,0.6714727284024652,0.25434346530544105,0.17296869670068798,1.1699767601042423,-1.1509407178452307,2.493886174650161,0.9999116083389403,0.4999116083389403,4.0535887047447785
1350,226,226_01,226_01_01,NA,1463,schwarts-kenney,-13.573991031390051,NA,NA,NA,NA,NA,NA,NA,en,en,gb,community,missing,NA,NA,0,0,0,0,36,36,36,within,NA,NA,0.82,0.64,0.176989047619048,0.252468311688312,proportion,0,23.34,"F(1,70)",consistent,comparing control and misled items,p.5,NA,NA,NA,6,9,NA,NA,no_manipulation,0,0,live,play_session_gumby_schwartz-kenney_1992,NA,0,0,336,live,pictures,no_manipulation,no_manipulation,2,0,0,0,recognition,visual,NA,NA,NA,NA,"examine childrens recall of a play session using free recall, recognition and prop-selection. Only main effects of recognition and prop-selectoin are extracted due to missinf information in the report.",I think this is part of a dissertation,1,0.816729755027343,0.0601878298107432,1992,0.1682277137543754,-9.10506308897545e-4,-0.44833212367569564,0.9143146303538986,-0.4903477520666625,0.7007066903833497,0.2543605709466144,0.20216913224094024,1.199244248525759,-1.1217159269916852,2.5231293077583845,0.9995643307904717,0.4995643307904717,3.360843132293921
1351,227,227_01,227_01_01,NA,1464,schwartz-kenney,-6.573991031390051,Schwartz_Kenney_1999,article,Beth M. Schwartz-Kenney; Gail S. Goodman,Children{\textquotesingle}s Memory of a Naturalistic Event Following Misinformation,1999,Applied Developmental Science,10.1207/s1532480xads0301_5,en,en,us,community,lab,goods,a toy,0,0,0,0,72,72,72,within,NA,NA,0.84,0.69,0.121,0.237,proportion,0,NA,NA,neutral,comparing correct responses on the event items on yes/no questions.,"table 2, p.40",8.042,NA,NA,7.083,10,0,NA,no_manipulation,0,0,live,play_session_schwartz-kenney_goodman_1999,NA,0,0,336,live,narrative,no_manipulation,no_manipulation,0,0,0,0,recognition,live,NA,6,6,18,NA,a study looking at childrens recall of a play session,0,0.792965558384195,0.029961091586054,1999,0.18822771375437541,-0.0011179583117376557,-0.5361196711584586,0.9139822609360881,-0.5865755759957224,0.6550286247882177,0.2543374731381276,0.15653633751856416,1.153520912057871,-1.167381608915711,2.477438858492146,0.9999976879861942,0.49999768798619415,5.636009576918279
1352,227,227_01,227_01_01,NA,1465,schwartz-kenney,-6.573991031390051,Schwartz_Kenney_1999,article,Beth M. Schwartz-Kenney; Gail S. Goodman,Children{\textquotesingle}s Memory of a Naturalistic Event Following Misinformation,1999,Applied Developmental Science,10.1207/s1532480xads0301_5,en,en,us,community,lab,goods,a toy,0,0,0,0,72,72,72,within,NA,NA,0.18,0.15,0.058,0.059,proportion,0,NA,NA,neutral,comparing correct responses on the event items on free recall questions.,"table 3, p.41",8.042,NA,NA,7.083,10,0,NA,no_manipulation,0,0,live,play_session_schwartz-kenney_goodman_1999,NA,1,0,336,live,narrative,no_manipulation,no_manipulation,0,0,0,0,free_recall,live,NA,6,6,18,NA,a study looking at childrens recall of a play session,0,0.510087746902497,0.0286812135747919,1999,-0.47177228624562456,0.0015781384087630514,0.4066703070077471,0.9165814286976773,0.4436815914823451,0.885246075387683,0.25465901424871257,0.38612357912173395,1.384368571653632,-0.9373366430973324,2.7078287938726984,0.9987020749641002,0.49870207496410024,2.8867503903054783
1353,228,228_01,228_01_01,NA,1466,scoboria,-1.573991031390051,NA,NA,NA,NA,NA,NA,NA,en,en,us,students,lab,course_credit,NA,0,0,0,0,83,20.75,20.75,between,NA,NA,0.76,0.76,0.09,0.09,proportion,0,omit,omit,neutral,"compared misleading questions and hypnosis, with control hypnosis on accuracy 2 TRIAL","Table 1, Appendix p.79",19.16,NA,1.9,18,32,0.07799999999999996,NA,no_manipulation,0,0,audiovisual,Mitchell_Zaragoza_2001_video,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,18,18,36,both ME group and control group under hypnosis,Gender dist where generalized to both conditions.,0,0,0.0963855421686747,2004,0.10822771375437545,0.0012532968775385205,-0.08308223861484343,0.9083344727752576,-0.0914665699750447,0.6020420686978645,0.25433594489824607,0.10355277672333851,1.1005313606723903,-1.2203673456914326,2.4244514830871617,0.5,0,NA
1354,228,228_01,228_01_02,NA,1467,scoboria,-1.573991031390051,NA,NA,NA,NA,NA,NA,NA,en,en,us,students,lab,course_credit,NA,0,0,0,0,83,20.75,20.75,between,NA,NA,0.8,0.73,0.08,0.08,proportion,0,omit,omit,neutral,"compared misleading questions w/o hypnosis, with control w/o hypnosis on accuracy 2 TRIAL","Table 1, Appendix p.79",19.16,NA,1.9,18,32,0.07799999999999996,NA,no_manipulation,0,0,audiovisual,Mitchell_Zaragoza_2001_video,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,18,18,36,NA,Gender dist where generalized to both conditions.,0,0.858262411904242,0.105260414068526,2004,0.1482277137543755,0.0010678361191272493,0.29691507833541886,0.9192176636610876,0.32300845607432804,0.5874250877074222,0.254340299081489,0.08892726169055809,1.0859229137242863,-1.2349866610433962,2.4098368364582408,0.9959200013487594,0.49592000134875935,2.3893399804784634
1355,229,229_01,229_01_02,NA,1468,scoboria et al,2.426008968609949,NA,NA,NA,NA,NA,NA,10.1037/1076-898X.14.3.255,en,en,us,community,lab,course_credit,NA,0,0,0,0,83,21,20,between,NA,NA,0.85,0.82,0.12,0.15,proportion,0,omit,omit,neutral,compared NON-ML and ML in Hyp in answerable questions TIME 2,"Table 1, p.259",NA,NA,1.9,18,32,0.09999999999999998,NA,no_manipulation,0,0,audiovisual,burglary_car_chase_video_zaragoza_mitchell_1996,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,12,12,36,answerable questions under hypnosis,"They also had a recognition test after Time 2, but they used signal detection methods to assess whether misleading information and hypnosis produced changes in discrimination or response bias.",0,0.217195770028446,0.0981943403326848,2008,0.19822771375437542,0.0016350074811074162,0.22192431159744885,0.9183536762585153,0.24165451430607382,0.5874250877074222,0.254340299081489,0.08892726169055809,1.0859229137242863,-1.2349866610433962,2.4098368364582408,0.7558827280108649,0.25588272801086487,0.6124014919297859
1356,229,229_01,229_01_01,NA,1469,scoboria et al,2.426008968609949,NA,NA,NA,NA,NA,NA,10.1037/1076-898X.14.3.255,en,en,us,community,lab,course_credit,NA,0,0,0,0,83,21,21,between,NA,NA,0.85,0.79,0.12,0.11,proportion,0,omit,omit,neutral,compared NON-ML and ML in Non-Hyp in answerable questions TIME 2,"Table 1, p.259",NA,NA,1.9,18,32,0.09999999999999998,NA,no_manipulation,0,0,audiovisual,burglary_car_chase_video_zaragoza_mitchell_1996,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,12,12,36,answerable questions,"They also had a recognition test after Time 2, but they used signal detection methods to assess whether misleading information and hypnosis produced changes in discrimination or response bias.",0,0.511401485159596,0.0983515652264695,2008,0.19822771375437542,0.0014907520303433768,1.5422785687465286,0.9926218966356711,1.5537422395917604,1.3000029109914815,0.2565223475334623,0.7972283485962283,1.8027774733867346,-0.5235833249823523,3.1235891469653154,0.9485221019736081,0.4485221019736081,1.2883791947547598
1357,230,230_01,230_01_01,NA,1470,scoboria et al,0.4260089686099491,SCOBORIA_2006,article,ALAN SCOBORIA; GIULIANA MAZZONI; IRVING KIRSCH,Effects of Misleading Questions and Hypnotic Memory Suggestion on Memory Reports: A Signal-Detection Analysis,2006,International Journal of Clinical and Experimental Hypnosis,10.1080/00207140600689538,en,en,us,students,lab,course_credit,NA,0,0,0,0,194,48.5,48.5,between,NA,NA,0.82,0.76,0.13,0.12,proportion,0,omit,omit,neutral,"compared misleading questions and hypnosis, with control hypnosis on accuracy 2 TRIAL","Table 1, p.349",18.63,NA,NA,17,31,0.09999999999999998,NA,no_manipulation,0,0,audio,gss_story_modified_register_kihlstrom_1988,NA,2,0,0,text,questionnaire,NA,no_manipulation,0,0,0,0,recognition,text,NA,18,18,24,both ME group and control group under hypnosis,Gender dist where generalized to both conditions.,0,0.475818350235822,0.0424041397032017,2006,0.1682277137543754,0.0024700295597716885,1.5422785687465286,0.992621896635671,1.5537422395917606,1.3000029109914815,0.2565223475334623,0.7972283485962283,1.8027774733867346,-0.5235833249823523,3.1235891469653154,0.9895743277043382,0.4895743277043382,1.981895930130511
1358,230,230_01,230_01_02,NA,1471,scoboria et al,0.4260089686099491,SCOBORIA_2006,article,ALAN SCOBORIA; GIULIANA MAZZONI; IRVING KIRSCH,Effects of Misleading Questions and Hypnotic Memory Suggestion on Memory Reports: A Signal-Detection Analysis,2006,International Journal of Clinical and Experimental Hypnosis,10.1080/00207140600689538,en,en,us,students,lab,course_credit,NA,0,0,0,0,194,48.5,48.5,between,NA,NA,0.83,0.75,0.11,0.15,proportion,0,omit,omit,neutral,"compared misleading questions w/o hypnosis, with control w/o hypnosis on accuracy 2 TRIAL","Table 1, p.349",18.63,NA,NA,17,31,0.09999999999999998,NA,no_manipulation,0,0,audio,gss_story_modified_register_kihlstrom_1988,NA,2,0,0,text,questionnaire,NA,no_manipulation,0,0,0,0,recognition,text,NA,18,18,24,NA,Gender dist where generalized to both conditions.,0,0.60341213915041,0.0431139495344024,2006,0.1782277137543754,0.0017014848878704593,1.6301393037546046,0.9933204900339124,1.6411010546041902,1.2250908834154652,0.25606461948252146,0.7232134515147698,1.7269683153161606,-0.5982482117867172,3.048429978617648,0.9981699656885229,0.4981699656885229,2.7375407675671237
1359,229,229_01,229_01_02,NA,1472,scoboria et al,2.426008968609949,NA,NA,NA,NA,NA,NA,10.1037/1076-898X.14.3.255,en,en,us,community,lab,course_credit,NA,0,0,0,0,83,21,20,between,NA,NA,0.69,0.72,0.11,0.12,proportion,0,omit,omit,neutral,compared NON-ML and ML in Hyp in unanswerable questions TIME 2,"Table 1, p.259",NA,NA,1.9,18,32,0.09999999999999998,NA,no_manipulation,0,0,audiovisual,burglary_car_chase_video_zaragoza_mitchell_1996,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,12,12,36,unanswerable questions under hypnosis,"They also had a recognition test after Time 2, but they used signal detection methods to assess whether misleading information and hypnosis produced changes in discrimination or response bias.",0,-0.255858428241453,0.0984173834154158,2008,0.03822771375437539,0.001339200922283606,1.6519814825407484,0.9862772504060898,1.6749666301849317,1.0368972531635214,0.2551497462339899,0.536812939880367,1.5369815664466757,-0.7859490979679613,2.859743604295004,0.2073716717168237,-0.2926283282831763,-0.6832505712707404
1360,231,231_01,231_01_02,NA,1473,scoboria et al,-3.573991031390051,NA,NA,NA,NA,NA,NA,10.1037//1076-898x.8.1.26,en,en,us,students,lab,course_credit,NA,0,0,0,0,111,27.75,27.75,between,NA,NA,0.82,0.7,0.11,0.12,proportion,0,omit,omit,neutral,"compared misleading questions w/o hypnosis, with control w/o hypnosis on accuracy 2 TRIAL","Table 1, p.29",NA,NA,NA,18,21,0.07599999999999996,NA,no_manipulation,0,0,audio,Scoboria_2002_narrative,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,18,18,24,NA,Gender dist where generalized to both conditions.,0,1.02779884105893,0.0815889230421809,2002,0.1682277137543754,0.004521761775060474,0.44594981609981554,0.9341415096928583,0.47739000084306493,0.5288045621145835,0.25903678205051756,0.021101798624417634,1.0365073256047492,-1.296146559284844,2.353755683514011,0.9998398232692607,0.4998398232692607,3.7954005746782404
1361,231,231_01,231_01_01,NA,1474,scoboria et al,-3.573991031390051,NA,NA,NA,NA,NA,NA,10.1037//1076-898x.8.1.26,en,en,us,students,lab,course_credit,NA,0,0,0,0,111,27.75,27.75,between,NA,NA,0.78,0.66,0.13,0.11,proportion,0,omit,omit,neutral,"compared misleading questions and hypnosis, with control hypnosis on accuracy 2 TRIAL","Table 1, p.29",NA,NA,NA,18,21,0.07599999999999996,NA,no_manipulation,0,0,audio,Scoboria_2002_narrative,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,18,18,24,both ME group and control group under hypnosis,Gender dist where generalized to both conditions.,0,0.982498874765964,0.0807685048551026,2002,0.12822771375437547,0.004038295206692741,1.5714462021744384,0.9317361485432061,1.6865785497658707,0.1080576866734015,0.2588460888511215,-0.3992713250138514,0.6153866983606544,-1.7167894920078823,1.9329048653546854,0.9997269816298978,0.4997269816298978,3.5638081303746176
1362,229,229_01,229_01_01,NA,1475,scoboria et al,2.426008968609949,NA,NA,NA,NA,NA,NA,10.1037/1076-898X.14.3.255,en,en,us,community,lab,course_credit,NA,0,0,0,0,83,21,21,between,NA,NA,0.77,0.65,0.14,0.16,proportion,0,omit,omit,neutral,compared NON-ML and ML in Non-Hyp in unanswerable questions TIME 2,"Table 1, p.259",NA,NA,1.9,18,32,0.09999999999999998,NA,no_manipulation,0,0,audiovisual,burglary_car_chase_video_zaragoza_mitchell_1996,NA,2,0,0,live,interview,NA,no_manipulation,0,0,0,0,cued_recall,live,NA,12,12,36,unanswerable questions,"They also had a recognition test after Time 2, but they used signal detection methods to assess whether misleading information and hypnosis produced changes in discrimination or response bias.",0,0.78315134864085,0.102539595653309,2008,0.11822771375437546,0.017963466681457048,0.9369769402934119,0.91988080473526,1.018585163936617,0.160478891338348,0.2621999297613317,-0.35342352774279395,0.67438131041949,-1.6662066852672501,1.987164467943946,0.9927710672862069,0.4927710672862069,2.1409258176052735
