"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"1068","214","214_01","214_01_08","1068","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","gb","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.888,0.612,0.14,0.25,"proportion",0,"omit","omit","neutral","comparing control and misled 9 year olds on in the Original-strong/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",9.667,NA,NA,9,10.333,0.507,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.888,0.612,0.14,0.25,NA,NA,1100
"1069","215","215_01","215_01_01","1069","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.71,0.58,0.28,0.31,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 5 year olds in the inclusion test.","table 2, p.627",5.833,NA,NA,5.083,6.833,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.71,0.58,0.28,0.31,NA,NA,1101
"1070","215","215_01","215_01_01","1070","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.71,0.38,0.28,0.3,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 5 year olds in the inclusion test.","table 2, p.627",5.833,NA,NA,5.084,6.834,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.71,0.38,0.28,0.3,NA,NA,1102
"1071","215","215_01","215_01_02","1071","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.67,0.53,0.36,0.36,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 9 year olds in the inclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.67,0.53,0.36,0.36,NA,NA,1103
"1072","215","215_01","215_01_02","1072","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.67,0.36,0.36,0.35,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 9 year olds in the inclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.67,0.36,0.36,0.35,NA,NA,1104
"1073","215","215_01","215_01_01","1073","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.7,0.61,0.26,0.29,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 5 year olds in the exclusion test.","table 2, p.627",5.833,NA,NA,5.083,6.833,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.7,0.61,0.26,0.29,NA,NA,1105
"1074","215","215_01","215_01_01","1074","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.7,0.68,0.26,0.32,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 5 year olds in the exclusion test.","table 2, p.627",5.833,NA,NA,5.084,6.834,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.7,0.68,0.26,0.32,NA,NA,1106
"1075","215","215_01","215_01_02","1075","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.69,0.62,0.36,0.36,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 9 year olds in the exclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.69,0.62,0.36,0.36,NA,NA,1107
"1076","215","215_01","215_01_02","1076","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.69,0.6,0.36,0.37,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 9 year olds in the exclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.69,0.6,0.36,0.37,NA,NA,1108
"1077","215","215_01","215_01_01","1077","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.73,0.57,0.29,0.27,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 5 year olds in the modified  inclusion test.","table 2, p.627",5.833,NA,NA,5.083,6.833,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",2,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.73,0.57,0.29,0.27,NA,NA,1109
"1078","215","215_01","215_01_01","1078","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.73,0.55,0.29,0.29,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 5 year olds in the modified  inclusion test.","table 2, p.627",5.833,NA,NA,5.084,6.834,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",2,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.73,0.55,0.29,0.29,NA,NA,1110
"1079","215","215_01","215_01_02","1079","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.72,0.68,0.3,0.36,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 9 year olds in the modified   inclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",2,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.72,0.68,0.3,0.36,NA,NA,1111
"1080","215","215_01","215_01_02","1080","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.72,0.71,0.3,0.31,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 9 year olds in the inclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",2,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.72,0.71,0.3,0.31,NA,NA,1112
"1081","215","215_01","215_01_01","1081","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.69,0.67,0.35,0.28,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 5 year olds in the modified  exclusion test.","table 2, p.627",5.833,NA,NA,5.083,6.833,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",3,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.69,0.67,0.35,0.28,NA,NA,1113
"1082","215","215_01","215_01_01","1082","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,84,84,"within",NA,NA,0.69,0.61,0.35,0.31,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 5 year olds in the modified  exclusion test.","table 2, p.627",5.833,NA,NA,5.084,6.834,0.476,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",3,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.69,0.61,0.35,0.31,NA,NA,1114
"1083","215","215_01","215_01_02","1083","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.71,0.71,0.3,0.3,"proportion",0,"omit","omit","neutral","comparing control and misled-read items on 9 year olds in the modified exclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",3,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.71,0.71,0.3,0.3,NA,NA,1115
"1084","215","215_01","215_01_02","1084","holliday",2001,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(01)00042-9","en","en","gb","community","field",NA,NA,0,0,0,0,162,78,78,"within",NA,NA,0.71,0.65,0.3,0.32,"proportion",0,"omit","omit","neutral","comparing control and misled-generated items on 9 year olds in the modified  exclusion test.","table 2, p.627",9.083,NA,NA,8,10.25,0.513,NA,"no_manipulation",0,0,"live","childrens_story_holliday_2000",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",3,0,0,0,"modified_test","live",NA,4,2,6,NA,"This study is similar to the others by holliday. They examine childrens recall on exclusion and inclusion versions of the modified and the standard recall tests. It appears that all effects are within subjects, therefore, there are meany repeated tests and reoccuring control groups.",0.71,0.65,0.3,0.32,NA,NA,1116
"1085","216","216_01","216_01_01","1085","holliday",2012,"Holliday_2012","article","Robyn E. Holliday; Joyce E. Humphries; Rebecca Milne; Amina Memon; Lucy Houlder; Amy Lyons; Ray Bull","Reducing misinformation effects in older adults with cognitive interview mnemonics.",2012,"Psychology and Aging","10.1037/a0022031","en","en","gb","students","lab","course_credit",NA,0,0,0,0,59,16,16,"within",NA,NA,0.73,0.74,0.19,0.25,"proportion",0,"omit","omit","neutral","comparing misled and control item accuracy on young people in the structured interview condition","table 2, p.1197",22,NA,NA,19,24,NA,NA,"no_manipulation",0,0,"audiovisual","purse_snatching_holliday_2012",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,6,12,"structured_interview","A study comparing older and younger adults recall. They report free recall, but it was not extractable. Comparisons across interview type was conducted.",0.73,0.74,0.19,0.25,NA,NA,1117
